seriesId,matchId,teamId,teamName,playerId,playerLongName,playerBattingStyles,playerRoleType,runs,balls,fours,sixes,strikerate,isOut,fowOrder,fowWicketNum,fowRuns,fowOverNumber,ballOversActual,wickets,lead,bowlerId,bowlerLongName,bowlingStyles,Ground Name,Ground Location,Team 1,Team 2
1447498,1447522,6414,bengaluru-blasters,118087,Niranjan Naik,['lhb'],P,12.0,9.0,2.0,0.0,133.33,False,,,,,,9,153,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
1447498,1447522,6414,bengaluru-blasters,100873,Lavish Kaushal,['lhb'],P,,,,,,False,,,,,,9,153,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
1447498,1447522,6959,gulbarga-mystics,106185,Shimon Luiz,['rhb'],P,,,,,,False,,,,,,5,-2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
1447498,1447522,6959,gulbarga-mystics,103079,Luvnith Sisodia,['lhb'],WK,56.0,45.0,6.0,1.0,124.44,True,2.0,3.0,118.0,16.0,15.5,5,-2,100862.0,Shubhang Hegde,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
1447498,1447522,6959,gulbarga-mystics,100878,Devdutt Padikkal,['lhb'],C,40.0,33.0,3.0,2.0,121.21,True,0.0,1.0,77.0,10.0,9.6,5,-2,100862.0,Shubhang Hegde,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
1447498,1447522,6959,gulbarga-mystics,112905,R Smaran,['lhb'],P,15.0,14.0,1.0,0.0,107.14,True,1.0,2.0,111.0,15.0,14.6,5,-2,100873.0,Lavish Kaushal,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
1447498,1447522,6959,gulbarga-mystics,77839,Rithesh Bhatkal,['rhb'],P,20.0,13.0,1.0,1.0,153.84,False,,,,,,5,-2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
1447498,1447522,6959,gulbarga-mystics,77821,Praveen Dubey,['rhb'],P,1.0,4.0,0.0,0.0,25.0,True,3.0,4.0,121.0,17.0,16.5,5,-2,77837.0,Gneshwar Naveen,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
1447498,1447522,6959,gulbarga-mystics,103067,Prithviraj Shekhawat,['lhb'],P,12.0,8.0,1.0,1.0,150.0,True,4.0,5.0,137.0,19.0,18.4,5,-2,100873.0,Lavish Kaushal,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
1447498,1447522,6959,gulbarga-mystics,118075,Wahid Faizan Khan,['rhb'],P,0.0,3.0,0.0,0.0,0.0,False,,,,,,5,-2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
